"ID";"Status";"Name";"Art";"Familie";"Assetpfad";"GUID";"Tris";"Renderer";"Aktive Renderer";"Meshes";"Materialslots";"Materialien";"Collider";"Bones";"Root Bones";"Animator Controller";"Clips";"Prefab-Referenzen";"Daten-Referenzen";"Szenen";"Builder-Kandidaten";"Root Transform";"Bounds Center";"Bounds Size";"Standard-Low";"Gameplay-Low";"Capture-Fehler"
"MP0-0059";"abgenommen";"Riftling";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Enemies/TierTwo/Riftling.prefab";"60c418f9d6491814fad6e3a97e7970d2";"1590";"3";"2";"2";"3";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat | Assets/_Game/Art/Actors/Wildling/Materials/M_Wildling_GroundShadow.mat | Assets/_Game/Art/Enemies/Materials/EN_WildlingTelegraph.mat";"BoxCollider@AttackHitbox trigger=True center=(0,0,0) size=(1.5,1.6,1.45) | CapsuleCollider@<root> trigger=False center=(0,0.924,0) radius=0.4576 height=1.848 direction=1";"armL_fore | armL_up | armR_fore | armR_up | chest | footL | footR | handL | handR | head | hips | root | shinL | shinR | spine | thighL | thighR";"root";"";"";"";"Assets/_Game/Data/Enemies/Riftling.asset | Assets/_Game/Data/Loot/WorldChests/GreyRifts.asset | Assets/_Game/Data/Loot/WorldChests/TwilightGrove.asset | Assets/_Game/Data/Loot/WorldChests/VeilMarsh.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/CreatureEnemyRewire.cs | Assets/_Game/Editor/CreatureMeshBuilder.cs | Assets/_Game/Editor/EnemyStatusBarsRebuilder.cs | Assets/_Game/Editor/Tests/EnemyFeedbackTests.cs | Assets/_Game/Editor/Tests/EnemyStatusBarTests.cs | Assets/_Game/Editor/Tests/HomeBaseContentTests.cs | Assets/_Game/Editor/WildlingContentBuilder.cs | Assets/_Game/Editor/WorldChestContentBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.856097,0.177824)";"(0.810879,1.712194,0.741781)";"Captures/Standard_Low/MP0-0059_Riftling.png";"Captures/Gameplay_Low/MP0-0059_Riftling.png";""
"MP0-0060";"abgenommen";"RootCharger";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Enemies/TierTwo/RootCharger.prefab";"873800d3c030313479e6dd6d4fdb8bb9";"2096";"3";"2";"2";"3";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat | Assets/_Game/Art/Actors/Wildling/Materials/M_Wildling_GroundShadow.mat | Assets/_Game/Art/Enemies/Materials/EN_WildlingTelegraph.mat";"BoxCollider@AttackHitbox trigger=True center=(0,0,0) size=(1.5,1.6,1.45) | CapsuleCollider@<root> trigger=False center=(0,1.239,0) radius=0.6136 height=2.478 direction=1";"chest | footFL | footFR | footRL | footRR | head | hips | jaw | legFL_lo | legFL_up | legFR_lo | legFR_up | legRL_lo | legRL_up | legRR_lo | legRR_up | neck | root | spine";"root";"";"";"";"Assets/_Game/Data/Enemies/RootCharger.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/CreatureEnemyRewire.cs | Assets/_Game/Editor/CreatureMeshBuilder.cs | Assets/_Game/Editor/EnemyStatusBarsRebuilder.cs | Assets/_Game/Editor/Tests/EnemyFeedbackTests.cs | Assets/_Game/Editor/Tests/EnemyStatusBarTests.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,1.110428,-0.073896)";"(2.060506,2.220857,2.558054)";"Captures/Standard_Low/MP0-0060_RootCharger.png";"Captures/Gameplay_Low/MP0-0060_RootCharger.png";""
"MP0-0061";"abgenommen";"WildEidra";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Enemies/WildEidra.prefab";"a224397404cf11c429528188b9a02c7d";"12";"1";"0";"1";"1";"Assets/_Game/Art/Enemies/Materials/EN_WildEidraTelegraph.mat";"BoxCollider@AttackHitbox trigger=True center=(0,0,0) size=(1.4,1.5,1.4) | CapsuleCollider@<root> trigger=False center=(0,1,0) radius=0.5 height=2 direction=1";"";"";"";"";"";"Assets/_Game/Data/Enemies/Enemy_Ignivar.asset | Assets/_Game/Data/Enemies/Enemy_Noctarion.asset | Assets/_Game/Data/Enemies/Enemy_Terrock.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/CreatureEnemyRewire.cs | Assets/_Game/Editor/CreatureMeshBuilder.cs | Assets/_Game/Editor/EidraCaptureContentBuilder.cs | Assets/_Game/Editor/EidraForgeSceneBuilder.cs | Assets/_Game/Editor/FixCollectionAcceptanceRunner.cs | Assets/_Game/Editor/IgnivarContentBuilder.cs | Assets/_Game/Editor/Tests/EnemyFeedbackTests.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.06,0.85)";"(1.4,0.04,1.6)";"Captures/Standard_Low/MP0-0061_WildEidra.png";"Captures/Gameplay_Low/MP0-0061_WildEidra.png";""
"MP0-0062";"abgenommen";"Wildling";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Prefabs/Enemies/Wildling.prefab";"1ddc0d20420fe754abe66e485772ee81";"1524";"3";"2";"2";"3";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat | Assets/_Game/Art/Actors/Wildling/Materials/M_Wildling_GroundShadow.mat | Assets/_Game/Art/Enemies/Materials/EN_WildlingTelegraph.mat";"BoxCollider@AttackHitbox trigger=True center=(0,0,0) size=(1.5,1.6,1.45) | CapsuleCollider@<root> trigger=False center=(0,1.05,0) radius=0.52 height=2.1 direction=1";"armL_fore | armL_up | armR_fore | armR_up | chest | footL | footR | handL | handR | head | hips | root | shinL | shinR | spine | thighL | thighR";"root";"";"";"";"Assets/_Game/Data/Enemies/Wildling.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/CreatureMeshBuilder.cs | Assets/_Game/Editor/EidraForgeEnemyContentBuilder.cs | Assets/_Game/Editor/EnemyStatusBarsRebuilder.cs | Assets/_Game/Editor/Tests/EnemyStatusBarTests.cs | Assets/_Game/Editor/Tests/WildlingDefinitionTests.cs | Assets/_Game/Editor/TierTwoEnemyContentBuilder.cs | Assets/_Game/Editor/WildlingContentBuilder.cs | Assets/_Game/Editor/WildlingSceneRewire.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.83,0.235)";"(0.92,1.66,0.88)";"Captures/Standard_Low/MP0-0062_Wildling.png";"Captures/Gameplay_Low/MP0-0062_Wildling.png";""
"MP0-0063";"technisch-integriert";"EmberRuins_tree_Active";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/EmberRuins_tree_Active.prefab";"bfa826b04ab36b44ab9387fe4cb84515";"342";"12";"12";"10";"12";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/marker_axe_handle.mat | Assets/_Game/Art/Zones/Materials/marker_axe_head.mat | Assets/_Game/Art/Zones/Materials/marker_ochre_cloth.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,3,-0.003144)";"(4.68217,6,3.609417)";"Captures/Standard_Low/MP0-0063_EmberRuins_tree_Active.png";"Captures/Gameplay_Low/MP0-0063_EmberRuins_tree_Active.png";""
"MP0-0064";"technisch-integriert";"EmberRuins_tree_Exhausted";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/EmberRuins_tree_Exhausted.prefab";"3c6c15eacdf849741b1ca90b5a127c8e";"138";"7";"7";"5";"7";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/marker_axe_handle.mat | Assets/_Game/Art/Zones/Materials/marker_axe_head.mat | Assets/_Game/Art/Zones/Materials/marker_ochre_cloth.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset";"Assets/_Game/Scenes/Zone_EmberRuins.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.039116,0.35,-0.015426)";"(1.858704,0.7,1.527538)";"Captures/Standard_Low/MP0-0064_EmberRuins_tree_Exhausted.png";"Captures/Gameplay_Low/MP0-0064_EmberRuins_tree_Exhausted.png";""
"MP0-0065";"technisch-integriert";"Greenwood_tree_Active";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/Greenwood_tree_Active.prefab";"1afbec1f3b8ec6e42a9ea195a7e696ec";"318";"10";"10";"8";"10";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/marker_axe_handle.mat | Assets/_Game/Art/Zones/Materials/marker_axe_head.mat | Assets/_Game/Art/Zones/Materials/marker_ochre_cloth.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_Greenwood.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset";"Assets/_Game/Scenes/Zone_Greenwood.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,3,-0.003144)";"(4.68217,6,3.609417)";"Captures/Standard_Low/MP0-0065_Greenwood_tree_Active.png";"Captures/Gameplay_Low/MP0-0065_Greenwood_tree_Active.png";""
"MP0-0066";"technisch-integriert";"Greenwood_tree_Exhausted";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/Greenwood_tree_Exhausted.prefab";"e47e1032986c7374d863bd5077b6017b";"138";"7";"7";"5";"7";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/marker_axe_handle.mat | Assets/_Game/Art/Zones/Materials/marker_axe_head.mat | Assets/_Game/Art/Zones/Materials/marker_ochre_cloth.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_Greenwood.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset";"Assets/_Game/Scenes/Zone_Greenwood.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.039116,0.35,-0.015426)";"(1.858704,0.7,1.527538)";"Captures/Standard_Low/MP0-0066_Greenwood_tree_Exhausted.png";"Captures/Gameplay_Low/MP0-0066_Greenwood_tree_Exhausted.png";""
"MP0-0067";"ungeprueft";"GreyRifts_granite_deposit_Active";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/GreyRifts_granite_deposit_Active.prefab";"0a6ca09972b64f54ea39bd7de7299ea5";"334";"10";"10";"9";"10";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/greyrifts_granite_deposit_identity.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset";"Assets/_Game/Scenes/Zone_GreyRifts.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.073364,0.615372,0.037511)";"(2.459049,1.301256,1.903507)";"Captures/Standard_Low/MP0-0067_GreyRifts_granite_deposit_Active.png";"Captures/Gameplay_Low/MP0-0067_GreyRifts_granite_deposit_Active.png";""
"MP0-0068";"ungeprueft";"GreyRifts_granite_deposit_Exhausted";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/GreyRifts_granite_deposit_Exhausted.prefab";"eb3cadb0619c9c247b192579107edaaf";"202";"7";"7";"6";"7";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/greyrifts_granite_deposit_identity.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset";"Assets/_Game/Scenes/Zone_GreyRifts.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.073364,0.36776,-0.09351)";"(2.41246,0.76248,1.745739)";"Captures/Standard_Low/MP0-0068_GreyRifts_granite_deposit_Exhausted.png";"Captures/Gameplay_Low/MP0-0068_GreyRifts_granite_deposit_Exhausted.png";""
"MP0-0069";"ungeprueft";"GreyRifts_iron_vein_Active";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/GreyRifts_iron_vein_Active.prefab";"e969481954d60ee4da66505274c3960a";"394";"15";"15";"14";"15";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/greyrifts_iron_vein_identity.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset";"Assets/_Game/Scenes/Zone_GreyRifts.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.073364,0.682652,0.037511)";"(2.459049,1.435814,1.903507)";"Captures/Standard_Low/MP0-0069_GreyRifts_iron_vein_Active.png";"Captures/Gameplay_Low/MP0-0069_GreyRifts_iron_vein_Active.png";""
"MP0-0070";"ungeprueft";"GreyRifts_iron_vein_Exhausted";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/GreyRifts_iron_vein_Exhausted.prefab";"867f46c46d3d7d74189bd323cf6b6003";"202";"7";"7";"6";"7";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/greyrifts_iron_vein_identity.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset";"Assets/_Game/Scenes/Zone_GreyRifts.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.073364,0.36776,-0.09351)";"(2.41246,0.76248,1.745739)";"Captures/Standard_Low/MP0-0070_GreyRifts_iron_vein_Exhausted.png";"Captures/Gameplay_Low/MP0-0070_GreyRifts_iron_vein_Exhausted.png";""
"MP0-0071";"technisch-integriert";"Marsh_fiber_plant_Active";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/Marsh_fiber_plant_Active.prefab";"a34c8aec2619aa049ba496992402341c";"254";"22";"22";"20";"22";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/marsh_fiber_plant_identity.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_Marsh.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset";"Assets/_Game/Scenes/Zone_Marsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.036635,0.446881,-0.023268)";"(0.818456,0.906237,0.71894)";"Captures/Standard_Low/MP0-0071_Marsh_fiber_plant_Active.png";"Captures/Gameplay_Low/MP0-0071_Marsh_fiber_plant_Active.png";""
"MP0-0072";"technisch-integriert";"Marsh_fiber_plant_Exhausted";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/Marsh_fiber_plant_Exhausted.prefab";"a630c23237992444daefc13260ca8f85";"98";"9";"9";"7";"9";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/marsh_fiber_plant_identity.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_Marsh.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset";"Assets/_Game/Scenes/Zone_Marsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029207,0.125,-0.037861)";"(0.476657,0.25,0.4056)";"Captures/Standard_Low/MP0-0072_Marsh_fiber_plant_Exhausted.png";"Captures/Gameplay_Low/MP0-0072_Marsh_fiber_plant_Exhausted.png";""
"MP0-0073";"technisch-integriert";"Marsh_tree_Active";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/Marsh_tree_Active.prefab";"15f8609b618721648b1508e2a69d111e";"342";"12";"12";"10";"12";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/marker_axe_handle.mat | Assets/_Game/Art/Zones/Materials/marker_axe_head.mat | Assets/_Game/Art/Zones/Materials/marker_ochre_cloth.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_Marsh.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset";"Assets/_Game/Scenes/Zone_Marsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(-0.208178,3,-0.003144)";"(5.15672,6,3.609417)";"Captures/Standard_Low/MP0-0073_Marsh_tree_Active.png";"Captures/Gameplay_Low/MP0-0073_Marsh_tree_Active.png";""
"MP0-0074";"technisch-integriert";"Marsh_tree_Exhausted";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/Marsh_tree_Exhausted.prefab";"5232da6841f106741b2867b15e708905";"138";"7";"7";"5";"7";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/marker_axe_handle.mat | Assets/_Game/Art/Zones/Materials/marker_axe_head.mat | Assets/_Game/Art/Zones/Materials/marker_ochre_cloth.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_Marsh.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset";"Assets/_Game/Scenes/Zone_Marsh.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.039116,0.35,-0.015426)";"(1.858704,0.7,1.527538)";"Captures/Standard_Low/MP0-0074_Marsh_tree_Exhausted.png";"Captures/Gameplay_Low/MP0-0074_Marsh_tree_Exhausted.png";""
"MP0-0075";"technisch-integriert";"Quarry_stone_deposit_Active";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/Quarry_stone_deposit_Active.prefab";"efa80614144cd2848b0593bae1a86de2";"334";"10";"10";"9";"10";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/quarry_stone_deposit_identity.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_Quarry.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset";"Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.103274,0.490622,0.02021)";"(2.5548,1.102481,1.98612)";"Captures/Standard_Low/MP0-0075_Quarry_stone_deposit_Active.png";"Captures/Gameplay_Low/MP0-0075_Quarry_stone_deposit_Active.png";""
"MP0-0076";"technisch-integriert";"Quarry_stone_deposit_Exhausted";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/Quarry_stone_deposit_Exhausted.prefab";"344302d89acfaa148816ae837761a6cc";"202";"7";"7";"6";"7";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/quarry_stone_deposit_identity.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_Quarry.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset";"Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.082351,0.190769,-0.10431)";"(2.457581,0.502774,1.790233)";"Captures/Standard_Low/MP0-0076_Quarry_stone_deposit_Exhausted.png";"Captures/Gameplay_Low/MP0-0076_Quarry_stone_deposit_Exhausted.png";""
"MP0-0077";"technisch-integriert";"Quarry_tree_Active";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/Quarry_tree_Active.prefab";"48082d65a309ca244ba98722a42e060c";"330";"11";"11";"9";"11";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/marker_axe_handle.mat | Assets/_Game/Art/Zones/Materials/marker_axe_head.mat | Assets/_Game/Art/Zones/Materials/marker_ochre_cloth.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_Quarry.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset";"Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,3,-0.003144)";"(4.68217,6,3.609417)";"Captures/Standard_Low/MP0-0077_Quarry_tree_Active.png";"Captures/Gameplay_Low/MP0-0077_Quarry_tree_Active.png";""
"MP0-0078";"technisch-integriert";"Quarry_tree_Exhausted";"Prefab";"Umgebung/Zonenprops";"Assets/_Game/Prefabs/Environment/AreaArtVariants/Quarry_tree_Exhausted.prefab";"7018e516c8394224b90c245da2f60b19";"138";"7";"7";"5";"7";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat | Assets/_Game/Art/Zones/Materials/marker_axe_handle.mat | Assets/_Game/Art/Zones/Materials/marker_axe_head.mat | Assets/_Game/Art/Zones/Materials/marker_ochre_cloth.mat";"";"";"";"";"";"";"Assets/_Game/Data/AreaArt/AreaArt_Quarry.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset";"Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/StyleProofPropBuilder.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.039116,0.35,-0.015426)";"(1.858704,0.7,1.527538)";"Captures/Standard_Low/MP0-0078_Quarry_tree_Exhausted.png";"Captures/Gameplay_Low/MP0-0078_Quarry_tree_Exhausted.png";""
